,SIGNGU_CD,성별,연령대별,CLASS1,카드이용건수계순위,카드이용금액계순위
3359,구로구,F,40대,가정생활/서비스,5.0,5.0
3360,구로구,F,40대,교육/학원,12.0,6.0
3361,구로구,F,40대,미용,10.0,13.0
3362,구로구,F,40대,스포츠/문화/레저,7.0,7.0
3363,구로구,F,40대,여행/교통,11.0,10.0
3364,구로구,F,40대,요식/유흥,2.0,3.0
3365,구로구,F,40대,유통,1.0,2.0
3366,구로구,F,40대,음/식료품,6.0,11.0
3367,구로구,F,40대,의료,4.0,4.0
3368,구로구,F,40대,의류/잡화,9.0,8.0
3369,구로구,F,40대,자동차,14.0,14.0
3370,구로구,F,40대,전자상거래,3.0,1.0
3371,구로구,F,40대,주유,8.0,12.0
3372,구로구,F,50대,가전/가구,12.0,7.0
3373,구로구,F,50대,가정생활/서비스,5.0,5.0
3374,구로구,F,50대,교육/학원,13.0,13.0
3375,구로구,F,50대,미용,8.0,12.0
3376,구로구,F,50대,스포츠/문화/레저,7.0,9.0
3377,구로구,F,50대,여행/교통,11.0,11.0
3378,구로구,F,50대,요식/유흥,2.0,4.0
3379,구로구,F,50대,유통,1.0,1.0
3380,구로구,F,50대,음/식료품,6.0,8.0
3381,구로구,F,50대,의료,3.0,3.0
3382,구로구,F,50대,의류/잡화,10.0,6.0
3383,구로구,F,50대,자동차,14.0,14.0
3384,구로구,F,50대,전자상거래,4.0,2.0
3385,구로구,F,50대,주유,9.0,10.0
3386,구로구,F,60대,가전/가구,12.0,7.0
3387,구로구,F,60대,가정생활/서비스,5.0,5.0
3388,구로구,F,60대,교육/학원,13.0,14.0
3389,구로구,F,60대,미용,7.0,9.0
3390,구로구,F,60대,스포츠/문화/레저,10.0,11.0
3391,구로구,F,60대,여행/교통,11.0,12.0
3392,구로구,F,60대,요식/유흥,2.0,4.0
3393,구로구,F,60대,유통,1.0,1.0
3394,구로구,F,60대,음/식료품,4.0,6.0
3395,구로구,F,60대,의료,3.0,2.0
3396,구로구,F,60대,의류/잡화,9.0,8.0
3397,구로구,F,60대,자동차,14.0,13.0
3398,구로구,F,60대,전자상거래,6.0,3.0
3399,구로구,F,60대,주유,8.0,10.0
3400,구로구,F,70대이상,가전/가구,12.0,11.0
3401,구로구,F,70대이상,가정생활/서비스,5.0,6.0
3402,구로구,F,70대이상,교육/학원,13.0,14.0
3403,구로구,F,70대이상,미용,7.0,8.0
3404,구로구,F,70대이상,스포츠/문화/레저,11.0,9.0
3405,구로구,F,70대이상,여행/교통,9.0,10.0
3406,구로구,F,70대이상,요식/유흥,2.0,3.0
3407,구로구,F,70대이상,유통,1.0,1.0
3408,구로구,F,70대이상,음/식료품,4.0,5.0
3409,구로구,F,70대이상,의료,3.0,2.0
3410,구로구,F,70대이상,의류/잡화,10.0,7.0
3411,구로구,F,70대이상,자동차,14.0,13.0
3412,구로구,F,70대이상,전자상거래,6.0,4.0
3413,구로구,F,70대이상,주유,8.0,12.0
3414,구로구,M,10대,가전/가구,12.0,14.0
3415,구로구,M,10대,가정생활/서비스,5.0,5.0
3416,구로구,M,10대,교육/학원,8.0,10.0
3417,구로구,M,10대,미용,10.0,11.0
3418,구로구,M,10대,스포츠/문화/레저,3.0,4.0
3419,구로구,M,10대,여행/교통,9.0,6.0
3420,구로구,M,10대,요식/유흥,2.0,1.0
3421,구로구,M,10대,유통,1.0,2.0
3422,구로구,M,10대,음/식료품,6.0,9.0
3423,구로구,M,10대,의료,7.0,8.0
3424,구로구,M,10대,의류/잡화,11.0,7.0
3425,구로구,M,10대,자동차,14.0,13.0
3426,구로구,M,10대,전자상거래,4.0,3.0
3427,구로구,M,10대,주유,13.0,12.0
3428,구로구,M,20대,가전/가구,13.0,12.0
3429,구로구,M,20대,가정생활/서비스,5.0,4.0
3430,구로구,M,20대,교육/학원,14.0,14.0
3431,구로구,M,20대,미용,10.0,11.0
3432,구로구,M,20대,스포츠/문화/레저,4.0,5.0
3433,구로구,M,20대,여행/교통,6.0,6.0
3434,구로구,M,20대,요식/유흥,2.0,1.0
3435,구로구,M,20대,유통,1.0,3.0
3436,구로구,M,20대,음/식료품,8.0,13.0
3437,구로구,M,20대,의료,7.0,7.0
3438,구로구,M,20대,의류/잡화,11.0,10.0
3439,구로구,M,20대,자동차,12.0,9.0
3440,구로구,M,20대,전자상거래,3.0,2.0
3441,구로구,M,20대,주유,9.0,8.0
3442,구로구,M,30대,가전/가구,13.0,9.0
3443,구로구,M,30대,가정생활/서비스,4.0,4.0
3444,구로구,M,30대,교육/학원,14.0,13.0
3445,구로구,M,30대,미용,10.0,14.0
3446,구로구,M,30대,스포츠/문화/레저,6.0,10.0
3447,구로구,M,30대,여행/교통,9.0,7.0
3448,구로구,M,30대,요식/유흥,2.0,2.0
3449,구로구,M,30대,유통,1.0,3.0
3450,구로구,M,30대,음/식료품,8.0,12.0
3451,구로구,M,30대,의료,5.0,5.0
3452,구로구,M,30대,의류/잡화,12.0,11.0
3453,구로구,M,30대,자동차,11.0,8.0
3454,구로구,M,30대,전자상거래,3.0,1.0
3455,구로구,M,30대,주유,7.0,6.0
3456,구로구,M,40대,가전/가구,14.0,11.0
3457,구로구,M,40대,가정생활/서비스,4.0,4.0
3458,구로구,M,40대,교육/학원,13.0,10.0
3459,구로구,M,40대,미용,10.0,14.0
3460,구로구,M,40대,스포츠/문화/레저,8.0,9.0
3461,구로구,M,40대,여행/교통,9.0,8.0
3462,구로구,M,40대,요식/유흥,2.0,1.0
3463,구로구,M,40대,유통,1.0,2.0
3464,구로구,M,40대,음/식료품,7.0,12.0
3465,구로구,M,40대,의료,5.0,5.0
3466,구로구,M,40대,의류/잡화,12.0,13.0
3467,구로구,M,40대,자동차,11.0,7.0
3468,구로구,M,40대,전자상거래,3.0,3.0
3469,구로구,M,40대,주유,6.0,6.0
3470,구로구,M,50대,가전/가구,13.0,11.0
3471,구로구,M,50대,가정생활/서비스,4.0,3.0
3472,구로구,M,50대,교육/학원,14.0,13.0
3473,구로구,M,50대,미용,10.0,14.0
3474,구로구,M,50대,스포츠/문화/레저,8.0,10.0
3475,구로구,M,50대,여행/교통,9.0,7.0
3476,구로구,M,50대,요식/유흥,2.0,1.0
3477,구로구,M,50대,유통,1.0,2.0
3478,구로구,M,50대,음/식료품,7.0,8.0
3479,구로구,M,50대,의료,3.0,4.0
3480,구로구,M,50대,의류/잡화,12.0,12.0
3481,구로구,M,50대,자동차,11.0,9.0
3482,구로구,M,50대,전자상거래,6.0,6.0
3483,구로구,M,50대,주유,5.0,5.0
3484,구로구,M,60대,가전/가구,13.0,10.0
3485,구로구,M,60대,가정생활/서비스,5.0,5.0
3486,구로구,M,60대,교육/학원,14.0,14.0
3487,구로구,M,60대,미용,10.0,13.0
3488,구로구,M,60대,스포츠/문화/레저,9.0,11.0
3489,구로구,M,60대,여행/교통,8.0,7.0
3490,구로구,M,60대,요식/유흥,2.0,1.0
3491,구로구,M,60대,유통,1.0,2.0
3492,구로구,M,60대,음/식료품,6.0,8.0
3493,구로구,M,60대,의료,3.0,3.0
3494,구로구,M,60대,의류/잡화,12.0,12.0
3495,구로구,M,60대,자동차,11.0,9.0
3496,구로구,M,60대,전자상거래,7.0,6.0
3497,구로구,M,60대,주유,4.0,4.0
3498,구로구,M,70대이상,가전/가구,13.0,8.0
3499,구로구,M,70대이상,가정생활/서비스,5.0,5.0
3500,구로구,M,70대이상,교육/학원,14.0,14.0
3501,구로구,M,70대이상,미용,9.0,11.0
3502,구로구,M,70대이상,스포츠/문화/레저,10.0,12.0
3503,구로구,M,70대이상,여행/교통,8.0,9.0
3504,구로구,M,70대이상,요식/유흥,2.0,2.0
3505,구로구,M,70대이상,유통,1.0,3.0
3506,구로구,M,70대이상,음/식료품,6.0,7.0
3507,구로구,M,70대이상,의료,3.0,1.0
3508,구로구,M,70대이상,의류/잡화,11.0,13.0
3509,구로구,M,70대이상,자동차,12.0,10.0
3510,구로구,M,70대이상,전자상거래,7.0,6.0
3511,구로구,M,70대이상,주유,4.0,4.0
3512,구로구,F,10대,가전/가구,12.0,12.0
3513,구로구,F,10대,가정생활/서비스,8.0,10.0
3514,구로구,F,10대,교육/학원,10.0,11.0
3515,구로구,F,10대,미용,9.0,7.0
3516,구로구,F,10대,스포츠/문화/레저,3.0,4.0
3517,구로구,F,10대,여행/교통,11.0,8.0
3518,구로구,F,10대,요식/유흥,1.0,1.0
3519,구로구,F,10대,유통,2.0,2.0
3520,구로구,F,10대,음/식료품,5.0,9.0
3521,구로구,F,10대,의료,6.0,6.0
3522,구로구,F,10대,의류/잡화,7.0,5.0
3523,구로구,F,10대,전자상거래,4.0,3.0
3524,구로구,F,20대,가전/가구,12.0,11.0
3525,구로구,F,20대,가정생활/서비스,5.0,4.0
3526,구로구,F,20대,교육/학원,11.0,10.0
3527,구로구,F,20대,미용,10.0,9.0
3528,구로구,F,20대,스포츠/문화/레저,4.0,6.0
3529,구로구,F,20대,여행/교통,7.0,8.0
3530,구로구,F,20대,요식/유흥,1.0,1.0
3531,구로구,F,20대,유통,2.0,3.0
3532,구로구,F,20대,음/식료품,9.0,12.0
3533,구로구,F,20대,의료,6.0,5.0
3534,구로구,F,20대,의류/잡화,8.0,7.0
3535,구로구,F,20대,자동차,14.0,14.0
3536,구로구,F,20대,전자상거래,3.0,2.0
3537,구로구,F,20대,주유,13.0,13.0
3538,구로구,F,30대,가전/가구,13.0,7.0
3539,구로구,F,30대,가정생활/서비스,5.0,5.0
3540,구로구,F,30대,교육/학원,10.0,4.0
3541,구로구,F,30대,미용,12.0,12.0
3542,구로구,F,30대,스포츠/문화/레저,6.0,9.0
3543,구로구,F,30대,여행/교통,8.0,11.0
3544,구로구,F,30대,요식/유흥,2.0,3.0
3545,구로구,F,30대,유통,1.0,2.0
3546,구로구,F,30대,음/식료품,7.0,13.0
3547,구로구,F,30대,의료,4.0,6.0
3548,구로구,F,30대,의류/잡화,9.0,10.0
3549,구로구,F,30대,자동차,14.0,14.0
3550,구로구,F,30대,전자상거래,3.0,1.0
3551,구로구,F,30대,주유,11.0,8.0
3552,구로구,F,40대,가전/가구,13.0,13.0
3553,구로구,F,40대,가정생활/서비스,4.0,5.0
3554,구로구,F,40대,교육/학원,10.0,6.0
3555,구로구,F,40대,미용,11.0,11.0
3556,구로구,F,40대,스포츠/문화/레저,7.0,8.0
3557,구로구,F,40대,여행/교통,9.0,12.0
3558,구로구,F,40대,요식/유흥,2.0,3.0
3559,구로구,F,40대,유통,1.0,1.0
3560,구로구,F,40대,음/식료품,6.0,9.0
3561,구로구,F,40대,의료,5.0,4.0
3562,구로구,F,40대,의류/잡화,12.0,10.0
3563,구로구,F,40대,자동차,14.0,14.0
3564,구로구,F,40대,전자상거래,3.0,2.0
3565,구로구,F,40대,주유,8.0,7.0
3566,구로구,F,50대,가전/가구,12.0,9.0
3567,구로구,F,50대,가정생활/서비스,5.0,4.0
3568,구로구,F,50대,교육/학원,13.0,14.0
3569,구로구,F,50대,미용,11.0,12.0
3570,구로구,F,50대,스포츠/문화/레저,7.0,6.0
3571,구로구,F,50대,여행/교통,9.0,11.0
3572,구로구,F,50대,요식/유흥,2.0,2.0
3573,구로구,F,50대,유통,1.0,1.0
3574,구로구,F,50대,음/식료품,6.0,10.0
3575,구로구,F,50대,의료,4.0,5.0
3576,구로구,F,50대,의류/잡화,10.0,7.0
3577,구로구,F,50대,자동차,14.0,13.0
3578,구로구,F,50대,전자상거래,3.0,3.0
3579,구로구,F,50대,주유,8.0,8.0
3580,구로구,F,60대,가전/가구,12.0,9.0
3581,구로구,F,60대,가정생활/서비스,4.0,5.0
3582,구로구,F,60대,교육/학원,14.0,14.0
3583,구로구,F,60대,미용,9.0,11.0
3584,구로구,F,60대,스포츠/문화/레저,8.0,8.0
3585,구로구,F,60대,여행/교통,11.0,12.0
3586,구로구,F,60대,요식/유흥,2.0,3.0
3587,구로구,F,60대,유통,1.0,1.0
3588,구로구,F,60대,음/식료품,5.0,7.0
3589,구로구,F,60대,의료,3.0,2.0
3590,구로구,F,60대,의류/잡화,10.0,10.0
3591,구로구,F,60대,자동차,13.0,13.0
3592,구로구,F,60대,전자상거래,6.0,4.0
3593,구로구,F,60대,주유,7.0,6.0
3594,구로구,F,70대이상,가전/가구,12.0,5.0
3595,구로구,F,70대이상,가정생활/서비스,5.0,4.0
3596,구로구,F,70대이상,교육/학원,14.0,14.0
3597,구로구,F,70대이상,미용,6.0,8.0
3598,구로구,F,70대이상,스포츠/문화/레저,9.0,12.0
3599,구로구,F,70대이상,여행/교통,11.0,10.0
3600,구로구,F,70대이상,요식/유흥,2.0,3.0
3601,구로구,F,70대이상,유통,1.0,2.0
3602,구로구,F,70대이상,음/식료품,4.0,6.0
3603,구로구,F,70대이상,의료,3.0,1.0
3604,구로구,F,70대이상,의류/잡화,8.0,9.0
3605,구로구,F,70대이상,자동차,12.0,13.0
3606,구로구,F,70대이상,전자상거래,7.0,7.0
3607,구로구,F,70대이상,주유,10.0,11.0
3608,구로구,M,10대,가전/가구,9.0,10.0
3609,구로구,M,10대,가정생활/서비스,4.0,5.0
3610,구로구,M,10대,교육/학원,9.0,9.0
3611,구로구,M,10대,미용,11.0,11.0
3612,구로구,M,10대,스포츠/문화/레저,3.0,4.0
3613,구로구,M,10대,여행/교통,7.0,6.0
3614,구로구,M,10대,요식/유흥,2.0,1.0
3615,구로구,M,10대,유통,1.0,2.0
3616,구로구,M,10대,음/식료품,5.0,7.0
3617,구로구,M,10대,의류/잡화,8.0,8.0
3618,구로구,M,10대,전자상거래,6.0,3.0
3619,구로구,M,20대,가전/가구,13.0,13.0
3620,구로구,M,20대,가정생활/서비스,5.0,4.0
3621,구로구,M,20대,교육/학원,11.0,12.0
3622,구로구,M,20대,미용,10.0,9.0
3623,구로구,M,20대,스포츠/문화/레저,3.0,6.0
3624,구로구,M,20대,여행/교통,7.0,8.0
3625,구로구,M,20대,요식/유흥,2.0,1.0
3626,구로구,M,20대,유통,1.0,2.0
3627,구로구,M,20대,음/식료품,9.0,11.0
3628,구로구,M,20대,의료,6.0,7.0
3629,구로구,M,20대,의류/잡화,12.0,10.0
3630,구로구,M,20대,자동차,14.0,14.0
3631,구로구,M,20대,전자상거래,4.0,3.0
3632,구로구,M,20대,주유,8.0,5.0
3633,구로구,M,30대,가전/가구,13.0,6.0
3634,구로구,M,30대,가정생활/서비스,4.0,5.0
3635,구로구,M,30대,교육/학원,14.0,12.0
3636,구로구,M,30대,미용,10.0,14.0
3637,구로구,M,30대,스포츠/문화/레저,7.0,10.0
3638,구로구,M,30대,여행/교통,8.0,8.0
3639,구로구,M,30대,요식/유흥,2.0,2.0
3640,구로구,M,30대,유통,1.0,1.0
3641,구로구,M,30대,음/식료품,9.0,13.0
3642,구로구,M,30대,의료,5.0,4.0
3643,구로구,M,30대,의류/잡화,12.0,9.0
3644,구로구,M,30대,자동차,11.0,11.0
3645,구로구,M,30대,전자상거래,3.0,3.0
3646,구로구,M,30대,주유,6.0,7.0
3647,구로구,M,40대,가전/가구,14.0,7.0
3648,구로구,M,40대,가정생활/서비스,4.0,4.0
3649,구로구,M,40대,교육/학원,13.0,12.0
3650,구로구,M,40대,미용,10.0,14.0
3651,구로구,M,40대,스포츠/문화/레저,7.0,9.0
3652,구로구,M,40대,여행/교통,9.0,10.0
3653,구로구,M,40대,요식/유흥,2.0,1.0
3654,구로구,M,40대,유통,1.0,2.0
3655,구로구,M,40대,음/식료품,8.0,13.0
3656,구로구,M,40대,의료,5.0,5.0
3657,구로구,M,40대,의류/잡화,12.0,11.0
3658,구로구,M,40대,자동차,11.0,8.0
3659,구로구,M,40대,전자상거래,3.0,3.0
3660,구로구,M,40대,주유,6.0,6.0
3661,구로구,M,50대,가전/가구,13.0,10.0
3662,구로구,M,50대,가정생활/서비스,5.0,4.0
3663,구로구,M,50대,교육/학원,14.0,12.0
3664,구로구,M,50대,미용,9.0,14.0
3665,구로구,M,50대,스포츠/문화/레저,8.0,8.0
3666,구로구,M,50대,여행/교통,11.0,13.0
3667,구로구,M,50대,요식/유흥,2.0,1.0
3668,구로구,M,50대,유통,1.0,2.0
3669,구로구,M,50대,음/식료품,7.0,9.0
3670,구로구,M,50대,의료,4.0,6.0
3671,구로구,M,50대,의류/잡화,12.0,11.0
3672,구로구,M,50대,자동차,9.0,3.0
3673,구로구,M,50대,전자상거래,6.0,7.0
3674,구로구,M,50대,주유,3.0,5.0
3675,구로구,M,60대,가전/가구,13.0,6.0
3676,구로구,M,60대,가정생활/서비스,5.0,5.0
3677,구로구,M,60대,교육/학원,14.0,14.0
3678,구로구,M,60대,미용,12.0,13.0
3679,구로구,M,60대,스포츠/문화/레저,8.0,11.0
3680,구로구,M,60대,여행/교통,9.0,9.0
3681,구로구,M,60대,요식/유흥,2.0,2.0
3682,구로구,M,60대,유통,1.0,1.0
3683,구로구,M,60대,음/식료품,6.0,8.0
3684,구로구,M,60대,의료,4.0,4.0
3685,구로구,M,60대,의류/잡화,11.0,12.0
3686,구로구,M,60대,자동차,10.0,10.0
3687,구로구,M,60대,전자상거래,7.0,7.0
3688,구로구,M,60대,주유,3.0,3.0
3689,구로구,M,70대이상,가전/가구,12.0,6.0
3690,구로구,M,70대이상,가정생활/서비스,5.0,5.0
3691,구로구,M,70대이상,교육/학원,12.0,14.0
3692,구로구,M,70대이상,미용,10.0,11.0
3693,구로구,M,70대이상,스포츠/문화/레저,7.0,7.0
3694,구로구,M,70대이상,여행/교통,8.0,8.0
3695,구로구,M,70대이상,요식/유흥,2.0,4.0
3696,구로구,M,70대이상,유통,1.0,2.0
3697,구로구,M,70대이상,음/식료품,6.0,10.0
3698,구로구,M,70대이상,의료,3.0,1.0
3699,구로구,M,70대이상,의류/잡화,11.0,13.0
3700,구로구,M,70대이상,자동차,8.0,9.0
3701,구로구,M,70대이상,전자상거래,12.0,12.0
3702,구로구,M,70대이상,주유,4.0,3.0
3703,구로구,F,10대,가전/가구,6.0,9.0
3704,구로구,F,10대,교육/학원,3.0,1.0
3705,구로구,F,10대,스포츠/문화/레저,5.0,6.0
3706,구로구,F,10대,요식/유흥,1.0,2.0
3707,구로구,F,10대,유통,2.0,3.0
3708,구로구,F,10대,음/식료품,4.0,8.0
3709,구로구,F,10대,의료,8.0,4.0
3710,구로구,F,10대,의류/잡화,9.0,7.0
3711,구로구,F,10대,전자상거래,6.0,5.0
3712,구로구,F,20대,가전/가구,12.0,13.0
3713,구로구,F,20대,가정생활/서비스,4.0,5.0
3714,구로구,F,20대,교육/학원,11.0,10.0
3715,구로구,F,20대,미용,10.0,9.0
3716,구로구,F,20대,스포츠/문화/레저,6.0,7.0
3717,구로구,F,20대,여행/교통,8.0,6.0
3718,구로구,F,20대,요식/유흥,2.0,1.0
3719,구로구,F,20대,유통,1.0,3.0
3720,구로구,F,20대,음/식료품,9.0,11.0
3721,구로구,F,20대,의료,5.0,4.0
3722,구로구,F,20대,의류/잡화,7.0,8.0
3723,구로구,F,20대,전자상거래,3.0,2.0
3724,구로구,F,20대,주유,13.0,12.0
3725,구로구,F,30대,가전/가구,13.0,9.0
3726,구로구,F,30대,가정생활/서비스,5.0,4.0
3727,구로구,F,30대,교육/학원,7.0,6.0
3728,구로구,F,30대,미용,11.0,12.0
3729,구로구,F,30대,스포츠/문화/레저,8.0,8.0
3730,구로구,F,30대,여행/교통,12.0,11.0
3731,구로구,F,30대,요식/유흥,2.0,3.0
3732,구로구,F,30대,유통,1.0,2.0
3733,구로구,F,30대,음/식료품,9.0,13.0
3734,구로구,F,30대,의료,4.0,5.0
3735,구로구,F,30대,의류/잡화,6.0,7.0
3736,구로구,F,30대,자동차,14.0,14.0
3737,구로구,F,30대,전자상거래,3.0,1.0
3738,구로구,F,30대,주유,10.0,10.0
3739,구로구,F,40대,가전/가구,14.0,14.0
3740,구로구,F,40대,가정생활/서비스,5.0,4.0
3741,구로구,F,40대,교육/학원,8.0,6.0
3742,구로구,F,40대,미용,11.0,8.0
3743,구로구,F,40대,스포츠/문화/레저,10.0,12.0
3744,구로구,F,40대,여행/교통,9.0,11.0
3745,구로구,F,40대,요식/유흥,2.0,3.0
3746,구로구,F,40대,유통,1.0,1.0
3747,구로구,F,40대,음/식료품,6.0,9.0
3748,구로구,F,40대,의료,4.0,5.0
3749,구로구,F,40대,의류/잡화,12.0,10.0
3750,구로구,F,40대,자동차,13.0,13.0
3751,구로구,F,40대,전자상거래,3.0,2.0
3752,구로구,F,40대,주유,7.0,7.0
3753,구로구,F,50대,가전/가구,12.0,11.0
3754,구로구,F,50대,가정생활/서비스,3.0,2.0
3755,구로구,F,50대,교육/학원,13.0,14.0
3756,구로구,F,50대,미용,10.0,13.0
3757,구로구,F,50대,스포츠/문화/레저,9.0,12.0
3758,구로구,F,50대,여행/교통,11.0,10.0
3759,구로구,F,50대,요식/유흥,2.0,5.0
3760,구로구,F,50대,유통,1.0,1.0
3761,구로구,F,50대,음/식료품,6.0,6.0
3762,구로구,F,50대,의료,4.0,4.0
3763,구로구,F,50대,의류/잡화,8.0,7.0
3764,구로구,F,50대,자동차,13.0,9.0
3765,구로구,F,50대,전자상거래,5.0,3.0
3766,구로구,F,50대,주유,7.0,8.0
3767,구로구,F,60대,가전/가구,12.0,11.0
3768,구로구,F,60대,가정생활/서비스,4.0,4.0
3769,구로구,F,60대,교육/학원,14.0,13.0
3770,구로구,F,60대,미용,10.0,10.0
3771,구로구,F,60대,스포츠/문화/레저,11.0,12.0
3772,구로구,F,60대,여행/교통,8.0,9.0
3773,구로구,F,60대,요식/유흥,2.0,5.0
3774,구로구,F,60대,유통,1.0,1.0
3775,구로구,F,60대,음/식료품,6.0,7.0
3776,구로구,F,60대,의료,3.0,2.0
3777,구로구,F,60대,의류/잡화,7.0,6.0
3778,구로구,F,60대,자동차,12.0,14.0
3779,구로구,F,60대,전자상거래,5.0,3.0
3780,구로구,F,60대,주유,8.0,8.0
3781,구로구,F,70대이상,가정생활/서비스,4.0,2.0
3782,구로구,F,70대이상,미용,7.0,9.0
3783,구로구,F,70대이상,스포츠/문화/레저,8.0,7.0
3784,구로구,F,70대이상,요식/유흥,2.0,3.0
